text,label,language,length
@user Kein Problem dass du erst jetzt antwortest! Lieber später als nie. :),0,de,13
"RT @user: Fiedler (CDU) bezeichnet Snowden als Verräter. ""Ich mag solche Leute nicht, der will nur Geld machen"". Unglaublich. #plen…",2,de,20
Znojmo holt alten Bekannten http #Sport #Eishockey,1,de,7
"""Stell dir vor, Österreich müsste bei der WM gegen Brasilien spielen!"" Wir lachen uns tot.",0,de,15
@user @user @user :-/,2,de,4
Software gegen Überwachung: Verschlüsseln soll einfacher werden http via @user,1,de,10
16 Auszubildende beenden erfolgreich ihre Ausbildung - http,0,de,8
"""...größer als bisher angenommen."" Wat'n Quatsch! Wer soll da wieviel angenommen haben? Wir denken das Schlimmste and then some! #GCHQ",2,de,20
RT @user: 'Bundesregierung verhindert strengere Abgasnormen'. BMW spendet fast 700 Millionen an #cdu. Lobbyisten im Kanzleramt! http,1,de,17
Hab voll bock nachher Pokemon Puzzle League spielen. lass euch dann davon teil haben =3,0,de,15
Für'n Arsch. Echt.,2,de,3
Medien ohne Moral – 25 Jahre nach dem Gladbecker Geiseldrama #srf http,1,de,12
@user dafür KICK ASS,0,de,4
RT @user: *stirbt gelassen aus*,2,de,5
@user kurzprosa,1,de,2
@user your welcome,0,de,3
Miley Cyrus übertreibts langsam leicht.,2,de,5
@user:#Hypo #Real #Estate Ex Chef klagt seit Jahren sein Gehalt ein.Nun fordert HRE Schadenersatz v Ex-Managern http,1,de,17
RT @user: Ich muss wieder mehr Beats machen. NEVER SLEEP CAUSE SLEEP IS THE CAUSE OF DEATH #nasvoice #music… http,0,de,20
"dasErste Mediathek http text/css Unglaublich! ""Miete rauf, Mieter raus!""",2,de,9
"Weisheit des Tages: Wer gut schminkt, brauch weniger Schlaf",1,de,9
"@user mach das, @user wird dir unheimlich dankbar dafür sein",0,de,10
same shit again :/ #ak #abschlussklasse #10 #rsbonlanden #realschule #scheiss #schule http,2,de,12
RT @user: Alles wird gut! Pofalla erklärt Probleme dieser Welt für beendet - http #pofalla,1,de,15
"@user jaaaaa, hätteste halt ma Entwürfe mit Sinn gemacht, wa!? :-P",0,de,11
"Ausgeglichenes Spiel,Hummels mal wieder ne Katastrope. Ein UE wäre wohl verdient gewesen aber so ists auch Ok. http",2,de,18
#wahlschau Kriminelle Südländer überfallen brutal Rentner http,1,de,7
"@user umm, shoot, ummm #DugMyOwnGrave. Lol.",0,de,6
Die erste große liebe vergisst man nie ;(,2,de,8
Fiat Panda Neuwagen günstig kaufen mit Rabatt - Premiumcars24 Neuwagen kaufen mit Rabatt http,1,de,14
"Gut 21 Lauf-km im Sack &amp; pünktlich zurück, um den FRANKFURT MARATHON zu verfolgen.",0,de,14
@user Damit machst du dir den Rhythmus dann komplett kaputt.. Versuch mal komplett wach zu (cont) http,2,de,17
"06.08.13 16:00 Bludenz: heiter, dunstig 31°C. Wind:N/4 km/h. Regen:0,0mm http",1,de,10
"@user nice. verdammt nice. danke. ich hätte mich echt geärgert, wäre mir das entgangen.",0,de,14
"@user Ich glaube nicht, dass ich da schlafen könnte.",2,de,9
RT @user: Sony Smartwatch 2: Intelligente Uhr im Hands-On: Sony zeigt auf der IFA seine bald in Deutschland erscheinende... http,1,de,20
"@user Ne ne, eindeutig !!! SP-lastig;-)))@user @user @user",0,de,8
mir geht heute sowieso alles auf die nerven,2,de,8
#Deload phase 1 Day 7! #SHFAthlete #HTH (@ Grand Platinum Fitness) http,1,de,12
"@user Ach schatz. :'D wir waren uns doch einig, dass ich Hörn habe.",0,de,13
Wieso nennt ihr euch @user wenn man keine infos bekommt? Einfach stillschweigen und 20min weniger Verspätung anzeigen?,2,de,17
@user Programm neben Ai?,1,de,4
Peach vodka flush kar di meine :),0,de,7
Robbens Bewegungen beim feiern sehen nicht gut aus…. WTF,2,de,9
"Schon gewusst: 4010 hat das Comfort Complete Friends L Paket, bei dem Ihr 24x 10,- € sparen könnt....und wir... http",1,de,20
RT @user: @user YO SWAQGGY!,0,de,5
Saftig geschriebener Taschentrafo,2,de,3
@user Keine Ahnung.,1,de,3
@user Jep! Für mich auch bitte! Guten Morgen! :-),0,de,9
@user Oh ja... und wenn man dann auch noch unterm Bett säubern muss ._.,2,de,14
"Wo Unrecht zu Recht wird,wird Widerstand zur Pflicht!!!",1,de,8
"Wow, das war echt witzig, Max. Applaus.",0,de,7
Montag soll einfach sterben gehen. PUNKT.,2,de,6
"@user Zuerst der XBox Controller, und danach die Bonbons um den Schmerz zu trösten.",1,de,14
man muss drittklässler lieben. vorpubertät for the win. :D,0,de,9
Manche Menschen sehen ohne Schminke echt komisch aus o_o',2,de,9
#GEWINNSPIELTEILNAHME #gratis! Mit Glück eine #Playstation 4✔ GEWINNEN? ➽http ✔ #gewinnspiel,1,de,11
@user Altmaier war schon hier. Aber auch schnell wieder weg... #Termine ;-),0,de,12
Innerseelischer Konflikt :-[,2,de,3
Merkwürdiger Traum!,1,de,2
@user deal! Helles? Augustiner? Was möchtest du?,0,de,7
@user leider kaufen genau bei Sparkassen viele Leute sowas :(,2,de,10
@user meine Erfahrungen: Cardio (&gt;30 min) &amp; low Carb.,1,de,9
@user Dieser Blick 'ne? Ich liebe den. xD http,0,de,9
"@user soll tun,was er für richtig hält Dennoch sei mir erlaubt nicht glücklich zu sein,wenn 2 WM-Spieler verkauft werden #Gomez #Gustavo",2,de,21
"Clogs: Birki SUPER BIRKI AS #68621, Unisex-Erwachsene... http #birki #blau #blue #sandalen #super #unisexerwachsene",1,de,14
"So unfassbar müde - gute Nacht, ihr Hübschen &lt;3",0,de,9
Was für ein jämmerlicher Haufen. RT @user: Oracle: Open Source nicht für das US-Militär geeignet http #linux,2,de,17
"Clogs: Ganter Sonnica, Weite E... http #520280570000 #clogs #damen #ganter #grau #pantoletten #sonnica #weite",1,de,14
RT @user: @user @user seine tweets haben zu 99% einfach keinen sinn 😂 http,0,de,14
@user Das macht mir Angst.,2,de,5
Gefragte Produkte: K&amp;N Luftfilterreinigungsset: ReinigungssatzDer Reinigungssatz besteht aus… http,1,de,9
"@user *schaut ihn nach dem Kuss an und muss anfangen zu lachen* ha ha du schaust so doof aus ,, schau mal in den spiegel :P",0,de,26
zurück zum sushi house? RT @user: Geht gar nicht...hab schon wieder Hunger..,2,de,12
Raus aus den Schulden: Peter Zwegat rettet Familienplanung eines Paares: Diesmal steht Peter Zwegat in seiner ... http,1,de,18
"""Ich hab das internet gelöscht"" Na dann herzlichen Glückwunsch!",0,de,9
"Aogo? Wofür? Sinnlose ""Verstärkung"" #s04",2,de,5
"Bundesliga Wrap: Eintracht Frankfurt bounce back, Stuttgart lose again http - #1 Fan @user",1,de,14
@user Natürlich :D was denkst du denn?,0,de,7
Fressen Lieben Kotzen #veranstaltung http,2,de,5
Also meinen namen eher nicht. Aber wir können natürlich auch mal aufnehmen. LG Schmiddy_LP (@user http,1,de,16
@user Die Liebe unter Verwandten. :'3,0,de,6
@user ich werde halt trotzdem noch viel zu schnell mad,2,de,10
Arbeitgeber: Studenten halten nicht mehr viel von Banken http,1,de,9
"@user Gute Nacht Angelika, schlaf gut und träume was Schönes! ♡",0,de,11
"@user Wehe, ihr schaltet @user nicht pünktlich auf!",2,de,8
@user was macht Obama wenn in Syrien innerhalb der nächsten 9 Tage wieder Giftgas von den Rebellen eingesetzt wird?,1,de,19
Endlich! Uli Hoeness schlägt zurück. #steueraffäre #stern #vorverurteilung #informant http,0,de,10
"Ok ich komm so nicht klar, hab grade meinen gastvater aus England getroffen.",2,de,13
#TVDuell Frage an die beiden : Ich muss mit weniger als 400€ im monat klar kommen warum wird die jugend die... http,1,de,22
"RT @user: ""Guten Tag, verehrte Fahrscheine... äh... Fahrgäste."" (Piotr Schuff)",0,de,10
Oder vielleicht liegt's auch einfach an mir. Vielleicht bin ich einfach so abgrundtief scheiße.,2,de,14
RT @user: RT @user: iPhone Gold. Das Ed Hardy unter den Mobiltelefonen.,1,de,12
RT @user: Welch geiler Slogan!! Besser geht's nicht !!!!!!!!! “@bvb_blog_berlin: EVONIK!!! TOP SPONSOR!!! http,0,de,14
@user kent ten ns3eb kein chiwahed fdari :(,2,de,8
"RT @user: @user : ""und sie sind also der Sohn von Frau blaskow?"" - nachtwächter des Hotels: ""und das müsst ihr jetzt auf…",1,de,23
Mukke machen war wieder mega gut! Jetzt wird erstmal schön geschlafen! #gutenacht #welt http,0,de,14
zu große tunnel sehen so hässlich aus im going to vomit,2,de,11
".. allein open source eine chance hat, käufer und besitzer von software zu schützen, daher wird es weitere angriffe gegen open source geben",1,de,23
#awww #Hasen #Kaninchen #rabbit #Babys #looove #bei #uns #an #der #schule! #so #flauschig #und #klein!… http,0,de,16
@user in Deinem Zeitfenster sicher nicht. Aber ab KM 30 werde ich gerne nass ;-) @user @user,2,de,17
Studie: Ökolabel für Autos bei Verbrauchern kaum bekannt http #Riester,1,de,10
@user @user gratuliere!,0,de,3
Die Websites der NPD sind bei mir grade down. Dabei suche ich Argumente aus der rechten Ecke ... Unauffindbar. :/,2,de,20
Verspätete Zahlung: Nach 17 Jahren erhält Mann sein Preisgeld http,1,de,10
Too much dessert! hehe http,0,de,5
leider wurde um 17:06 aus versehen meine SIM gesperrt (GK) und nun kann ich weder telefonieren noch simsen // what to do? @user,2,de,23
Der Herbst bringt große Raubfische http #angeln #herbst,1,de,8
"@user Ooook....enttäuschen nicht, sieht aber aus wie mehr als 20cm Unterschied, deswegen :) have fun",0,de,15
Brauche mehr Hoodies... habe kein Geld.. fuk yu moni,2,de,9
"@user @user Keine Pumpen im Tiefbhf? Liegt bei Hochwasser Tiefbhf unter Neckarpegel, so daß Abflußrohre nix bringen würden? #S21",1,de,19
@user lief risch gut;),0,de,4
RT @user: Schule :( Nach diesem Wochenende einfach keine Lust....,2,de,10
Alasan Kempf Tolak Gabung Juventus: Wonderkid Eintracht Frankfurt; Marc Oliver Kempf menolak untuk pindah ke J... http,1,de,17
@user woahaaa geil lea :) das muss echt ein geiles Gefühl sein. Krass. Glückwunsch :'),0,de,15
Will einen neuen Header aber ich bring es nicht übers Herz mein jetzigen tollen Header zu entfernen ;-;,2,de,18
"RT @user: Herr, breite Deine Arme aus und spende mir Schatten. Amen #jesus #christ #sonnenstich http",1,de,16
"@user Ich mag ihn auch echt gerne, haste fein gemacht!",0,de,10
@user dortmund nicht schön,2,de,4
RT @user: Kurzübersicht was wir #piraten im Bundestag erreichen wollen (1/2) #btw13 /bo http,1,de,14
"@user Guten Morgen. Wünsch' ich Dir auch! Muss heute aufs Zollamt fahren meine Quilts abholen - yay, endlich! Was liegt bei Dir an?",0,de,23
"RT @user: ""Ich hab meinen Döner verloren. ICH SOLLTE NIE EIGENE KINDER HABEN. ICH KANN NICHT MAL AUF MEINEN DÖNER AUFPASSEN!""",2,de,21
#opblitzkrieg Innenminister Pistorius täuscht Interesse an Datensicherheit vor! http #GAGA,1,de,10
Draußen grau &amp; regnerisch. Perfekt für 5 Folgen Shopping Queen. 👍,0,de,11
@user's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,2,de,14
"A13 Zwischen AS Kayl und AS Schifflange Bauarbeiten, Fahrstreifen gesperrt, Dauer: 22.08.2013 08:30 Uhr bis 16:00 Uhr #ACL_A13",1,de,18
♫ Lerelei Lerelei ohhhhhhhhh Lerelei ♫ Maite #EventoDigital,0,de,8
Glückliche Pärchen. Ih. Pfui. Bäh. Aus!,2,de,6
Schäuble: Neues Paket für Griechenland würde kleiner ausfallen – Presse http #dowjones,1,de,12
@user um chicken duh ily,0,de,5
"RT @user: NSA-Kritiker Ilija Trojanow: ""Die Regierung verteidigt unsere Rechte nicht"" http",2,de,12
RT @user: Onliekommunikation erzeugt soziale Kälte. #Symbolbild @user @user http,1,de,10
@user Hat bei meinen Facebook Freunden noch keiner gemacht xD,0,de,10
RT @user: CDU/ CSU = Stillstand CDU/CSU + AFD = Rückschritt nahe zu ins Mittelalter,2,de,15
#bz: Kein Geldbeutel: Karl Lagerfeld bezahlt niemals selbst http #berlin,1,de,10
@user lmao ich lach mich schlapp,0,de,6
@user ok😔,2,de,2
HR:  +++ Flum freut sich über Konkurrenz +++ Eintracht Frankfurts Johannes Flum hadert nach der knappen... http,1,de,17
"Ohne dich, bin ich wie ein Stern ohne Licht... ♡",0,de,10
Josephine Angelini: Göttlich verloren http,2,de,5
Offene Kamine Design: Tipps für ein gutes Geschäft Herd mit Hilfe von Auction Web-Sites bekommen http,1,de,16
"Bitte, bitte - haut voll rein. Lasst die BL nicht zu langweilig werden. Forever HSV @user: Countdown zum BL-Start....! Come On #BvB !!!",0,de,23
@user ---- uuffffff,2,de,3
Grand Theft Auto 5 - Erster DLC heißt angeblich »North Yankton«,1,de,11
@user Hübsch!,0,de,2
"@user ""viel viel Koffein, wenig wenig Feingefühl""",2,de,7
1. Gleichbehandlungsausschuss: 1. ordentliche Sitzung bereits passiert #uvsitzung13,1,de,8
@user sieht sicher cool aus zB mit Schwarzer Strumpfhose u Stiefeln!,0,de,11
Einmal Weltuntergang zum Mitnehmen bitten. Danke.,2,de,6
RT @user: PS4 / Xbox One: Ed Fries sieht große Publisher verschwinden http via @user #xboxone #playstation4 #konsolen,1,de,18
"Amazon Smartphones, Handys, Telefone, Zubehör &amp; mehr - immer günstig! http",0,de,11
@user Keine gute Nachricht.,2,de,4
"#2: Gangster Squad (Steelbook, exklusiv bei Amazon.de) [Blu-ray]: Gangster Squad (Steelbook, exklu... http #actionfilm",1,de,14
Wtf Genzlinger (Paul) aus New Girl spielt bei Being Human mit O.O WTF O.O,0,de,14
Selten sinnloser Beitrag @user: Ahnungslosigkeit durch Digitalisierung http #realitätsferne #nichtsverstanden,2,de,10
Ins Blog stellen oder nicht …,1,de,6
Köln Nachrichten: Gamescom 2013: Besucherzahlen explodieren http,0,de,7
"Ich würds mir am liebsten meine Beine abhacken, so weh tut das. Offene Blasen, juhu ...",2,de,16
"RT @user: Stiftung Warentest: ""Keiner schneidet gut ab"" 13 Onlinespeicher http ""Manko: Daten­sicherheit ..."" (German …",1,de,16
Ihre Augen entkleideten ihn geradezu - langsam aber sicher - Stück für Stück http @user #erotik #humor #liebe,0,de,18
@user Und mein Fisch dauert noch 20 Minuten :(,2,de,9
"Kind sagt, ihr macht immer nur Quatsch!",1,de,7
@user hahaha tragisches Ende einer wundervollen Beziehung,0,de,7
"@user So soll's sein, hoffentlich überwiegt aber nicht das Leiden dararn oder darunter, aber Liebe ganz ohne leiden ist nicht zu haben!",2,de,22
"@user Hilft Zeit, Arbeit und Geld sicher weiter, wenn man dann auf Twitter gegen Leute rantet. I see the point.",1,de,20
Aber wie cool war bitte der Kristen Stewart Tweet?,0,de,9
@user Ka..ich träum immer unlogisch :'((,2,de,6
"@user jag va hungrig, ok?",1,de,5
#psalm #23 #ich #will #bei #dir #bleiben #mein #leben #lang #gott #ist #immer #da #seine #arme #sind… http,0,de,18
@user biological parents cause depression,2,de,5
RT @user: früher war mehr 20:15 uhr.,1,de,7
"RT @user: Super: #Gysi klarer Gewinner bei ARD #ueberzeugtuns zur #btw13 mit 45,3 %! http",0,de,15
@user Frühdienst und leider nicht am WE frei. Schlaf gut,2,de,10
Hola @user,1,de,2
Qualität Alter Klassikgitarre Sehr Gute Klang und Gut Erhalten: Hamburg | Qualität Alter Klassikgitarre Sehr G... http,0,de,17
@user @user ich erwarte gar nix mehr vom @user,2,de,9
Robert Hartmann leitet Spiel gegen St. Pauli http,1,de,8
@user da bin ich in letzter zeit auch öfter und heute war es da richtig schön :3,0,de,17
@user wieso sollten man Leute für Dummheit belohnen?,2,de,8
"Preisabschlag 50% Preis: 15,00 €. Textilien: s.Oliver SELECTION Damen Bolero 3/4 Arm 11.307.39.1820, Gr. 34,... http",1,de,16
„verfluchte scheiße geil“,0,de,3
Irunge metu getehe-_-,2,de,3
Die besten Schweizer Kredite des Monats Juli 2013! http,1,de,9
"Speechless~""@user: Kangen @user :')",0,de,4
Oh oh Die Batterien sind leer....das wird meinem Schatz nicht gefallen....,2,de,11
"pv magazine Deutschland: ""Suntech fehlt klarer Businessplan"" http",1,de,8
Heute 7h 1min und 54s Videoday geschaut war voll toll Y-Titty beste Leben. #ytitty #haltdeinmaul #videoday #videoday2013,0,de,17
@user besseres kompetenteres Personal einstellen?,2,de,5
RT @user: Darf euch meine Brüste nicht zeigen. Findet der Mann nicht toll. Müsst Ihr halt Eure zeigen!,1,de,18
@user *gaaaaaaaanz fest drück* was los?,0,de,6
"@user meiner nicht.. -.- Warte noch darauf, dass meine Tutorien ausgelost werden und die Chancen werden immer schlechter.. -.-",2,de,19
Gefragte Produkte: Schild Durchgang verboten: Kunststoffschild;Farbe: gelb;schwarze Schrift; http,1,de,9
SGE ;-) Eintracht Frankfurt siegt auch gegen Maccabi Tel Aviv http,0,de,11
Verstoßen...,2,de,1
Mit dem Texte schreiben Geld verdienen| Geld verdienen mit Blogs und der Webseite http | #geld #verdienen #backlinks,1,de,18
Ach und: Gratulation nach Münster. Have Fun in der nächsten Runde.,0,de,11
Manche Leute können echt nicht buchstabieren. Da denken einige nach Android 4.4 KitKat kommt direkt Oreo oder Twix. Dafuq?,2,de,19
Geldsorgen Fehlanzeige: Williams zuversichtlich #F1 http,1,de,6
Per 'Pelle' Nilssons Einsatz gegen den FC Augsburg fraglich - erneuter möglicher Startelfeinsatz für Berkay... http,0,de,16
@user Einfach kein Deo nehmen?! #nutzlosevorschlaege,2,de,6
"übrigens sind das im neuen nintendo 2ds keine zwei separaten bildschirme, sondern nur ein(!) großer... http",1,de,16
@user Just be grateful you're not Miley Cyrus,0,de,8
Soo. Die #22UhrNonMention 's dürfen nun beginnen...meins war schon. Zu früh. Besser als gar nich.,2,de,15
"„Acta Materialia Student Award 2013“ für Dr. Melanie Timpel, #HZB. Preisübergabe 28. Oktober, MS&amp;T, Montreal. (arö) http",1,de,17
"@user schön, nicht?",0,de,3
@user weh...,2,de,2
"@user Gute Nacht! Können Sie erklären, was passiert mit der Unterzeichnung des zaqueiro Vilson SEPalmeiras?",1,de,15
@user solche Worte passen nicht zu einer so hübschen Frau. :-),0,de,11
@user @user Waaassssss???? Wer sagt sowas denn? Alter Schwede 😳!Hoffe nicht die Jungs selber!,2,de,14
"@user dagegen spricht natürlich, dass jede Serie irgendwann endet... // @user",1,de,11
@user Falls Karyu dann Angelo verlassen würde. ^^,0,de,8
Börse Frankfurt: US-Geldpolitik macht dem Dax zu schaffen http #Geld #Finanzen,2,de,11
Venedig: Großer Preis der Jury für Film aus Taiwan! http http,1,de,11
@user aynen öyle schaweater :) @user,0,de,6
@user läuft und hat so gut wie keine änderung mitsich gebracht. optisch zumindestl.,2,de,13
K+S: Erwartet schwach http,1,de,4
@user ja. *-* wunderschön vorallem diese insel war der Traum *o*,0,de,11
"Nervt mich voll, dass ich Samstag nicht da hin kann.",2,de,10
RT @user: Urteil: Katholische Schule darf muslimischen Jungen ablehnen... http,1,de,10
Komme dank meines Feuerwehrausweises gratis aufs Frequency.,0,de,7
(reagiert nicht),2,de,2
Muss bald mal bei H&amp;M bestellen. ,1,de,6
@user Aber die Seite schaut echt toll aus :3 Und da steckt sau viel Liebe drin :3,0,de,17
@user Schmeckt bestimmt nicht sehr gut.,2,de,6
"Beim Abendbrot ne, da saß meine Schwester neben Luka.",1,de,9
Oooooaaaa Robert Pattinson sieht in der #DiorRob Werbung megaheiß aus. Respekt Robert :o,0,de,13
". o O ( warum ist Hitler ÜBERHAUPT noch irgendwo ""Ehrenbürger""? ) Ich deute das Wort ""Ehre"" wohl falsch. Würde vieles erklären.",2,de,22
@user War eine eigene Buchungszeile. Kann's leider nicht mehr im Online-Banking einsehen aber in meinem eigenen XLS @user,1,de,18
Dat was echt zn sarcastische lach weetjewel.,0,de,7
#Ich #raff #nicht #wie #sehr #sich #Leute #ändern #können #i #need #a #girl #in #my #life #forever… http,2,de,18
"Heiko berichtet über ""Die Terror-Kröte vom Oggenrieder Weiher"": http",1,de,9
Wir wünschen unserem FC Carl Zeiss viel Erfolg beim Heimspielauftakt 2013! — at Ernst Abbe Sportfeld http,0,de,17
"@user Schützengrabensimulator 1916 wäre auch nicht sonderlich spektakulär. Ginge vermutlich Richtung Papers, please",2,de,13
"@user @user @user @user So füllen, wie es hilft seiner Furcht oder Neugier zu zügeln. Nur eben keine Religion daraus machen",1,de,21
"Sorry, dass dieses WE kein Video kam, dafür bekommt ihr jetz in 2-3 tagen schon wieder eins ;)",0,de,18
So. Letzte Zigarette für heute. Morgen wieder 10 Stunden arbeiten *seufz,2,de,11
Suppe schlürfen,1,de,2
@user Guten Morgen liebe Kerstin wünsch ich Dir auch :-),0,de,10
"RT @user: @user im not mad ""/ im sorry",2,de,9
Wann kommt nächstes Video?? (@user http,1,de,6
#Taunus -Gourmet: Die selbstgesammelten Kastanien frisch auf dem Grill rösten...! So kann #Herbst Spaß machen.,0,de,15
@user wahrscheinlich besser so. mein blöder hang zu gossip ...,2,de,10
Bei uns auf Arbeit gibts noch viel Spaß für wenig Geld.,1,de,11
"RT @user: Das Paradies verdient, wer seine Freunde zum Lachen bringt. Aus dem Koran",0,de,14
"Uh, @user holt sich Smail Morabit, ex @user. Schwieriger Charakter. Könnte schief gehen. Gewaltig sogar",2,de,15
"RT @user: BVB-Boss Watzke: ""Würde niemals Jürgen Klopp entlassen. Niemals. Nie""... http",1,de,12
"@user natürlich ,, auf Heute Abend""",0,de,6
@user ahhhhh gezellig haha eindelihk iemand die ik ken !!!,2,de,10
Einige SPD-Netzpolitiker erteilen Großer Koalition deutliche Absage: http,1,de,8
"@user Wenn der Fernseher weiß bleibt, könnte aber auch ne weiße Dingens ... lach, kreisch, gacker #tvwerbungaushauseblocki",0,de,17
Selbst Peter und Olli fällt nicht viel zu dem Film ein. #schlefaz,2,de,12
RT @user: Ich brauch neue Gedanken. Meine sind schmutzig.,1,de,9
RT @user: Hiiii @user könntest du das bitte machen ? Wäre total lieb von dir :) &lt;3 #HeidiKlumbittegrüßeOneDirectionvondeutschen…,0,de,18
"@user Arschlöchern in eine Schublade stecken sollen. Ich bin komplett anders, als meine Geschlechtsgenossen.",2,de,14
"»iPhone-Schlafüberwachung mit kostenloser Brandwunde«, via @user — http",1,de,8
RT @user: Ein 1:1 gegen Freiburg. Außer unserer Super-Pfeife Pep hätte das sonst nur noch van Gaal geschafft.,0,de,18
"Ich muss mir morgen erstmal einen haufen schminke ins Gesicht klatschen, damit ich ausnahmsweise mal gut ausseh. #lt",2,de,18
Schlicht und einfach Spaghetti mit Ketchup. No more no less. Just simple.,1,de,12
RT @user: Jetzt geht's los :) Unser CEO im @user Livestream mit @user http #Bloggerhuette #livestream,0,de,16
@user nigga!!!,2,de,2
Soziale Empfehlungen bald auch in #Google+ möglich. #Update http,1,de,9
Drinking a Warsteiner Premium Dunkel by Warsteiner Brauerei — http,0,de,10
"Toll, alle krank in meinem Umfeld. Ich wars net.",2,de,9
RT @user: Klaus Eck: Erfolgreiches Online Reputation Management: http via @user,1,de,11
Wow! Sieht echt klasse aus! http,0,de,6
@user Axt. Verdammte!,2,de,3
@user iste ideal müslim,1,de,4
Geiler Arsch http,0,de,3
"Wat ne Kacke. Wenn man zum Termin lädt, muss man ja auch wat erzählen... :D",2,de,15
"6. Luxtra Spezialität: Angriff Attacken: Eisenschweif, Biss, Donnerzahn, Funkensprung",1,de,9
@user gut Nacht Träum süß,0,de,5
"Meine Güte, so allein sind sonst nur Singlemänner Samstagabends 2:3 #gerpar",2,de,11
"Sofortkauf: 5 Mark Silber, Hessen, Ludwig III, fast sehr schön gebraucht kaufen bei Hood.de http",1,de,15
"""With or without you"" und Mann zerrt mich auf seine Bühne. Liegen nebeneinander, spüren unseren Herzschlag, lieben uns.",0,de,18
"„‚Fisch nach Bauernart, sehr scharf‘ – bist du sicher? Du weißt doch, was beim letzt…“ – „Ich brauche meinen Schmerz, Spock!“ – *Seufz.*",2,de,23
"Niederbayern: ""Blow up"" Gefahr gebannt http",1,de,6
"@user Man soll den Tag nicht vor dem Abend loben, aber man soll auch niemals die Hoffnung aufgeben ;-) :-D",0,de,20
scheiße :&lt; http,2,de,3
Flotter Testkick in #Graz: @user nach 66 Minuten 0:1 gegen NK #Domzale aus Slowenien #SkyBuliAT #SSNHD http,1,de,17
Vin Diesel: Durch Arbeitslosigkeit zum Muskelprotz: Actionheld Vin Diesel hat seine imposanten Muskeln fehlend... http,0,de,15
@user das klingt gar nicht gut :-(,2,de,7
"Die Bomben meiner Stadt machen BOOM, BOOM, BOOM!",1,de,8
@user Jau-das mache ich auch-meistens. Wenn ich nicht gerade einkaufen muss oder ähnliches ;) @user,0,de,15
@user ehrlich gesagt find ich sehen die headset träger noch alberner aus *g*,2,de,13
Was macht denn so @user heute Abend?,1,de,7
http #viagra sehr billig kaufen,0,de,5
@user Die gegenwärtig herrschende Gewalt ist m. E. sehr wohl ein Problem. Und vor allem wenig konstruktiv in der Sache. #lampedusahh,2,de,21
Syrien: Ban fordert Zugang für Giftgas-Inspektoren: UN-Generalsekretär Ban Ki-moon hat die syrische Führung au... http,1,de,15
"@user @user ich glaube, dass er eigentlich keinen blassen Schimmer hat, was er eigentlich will ;-)",0,de,16
"RT @user: @user #Totalschaden Einfach, leider.",2,de,6
21.08.2013: Kampf gegen Fracking erreicht England (neues-deutschland.de) http,1,de,8
"""Willkommen, bienvenue, welcome! Fremde, etranger, stranger. Gluklich zu sehen, je suis enchante, Happy to see you, bleibe, reste, stay.""",0,de,19
Cros Kindermusik braucht keiner.,2,de,4
"RT @user: #Black_Cat: Hey Du, was machst du so? komm in den kostenlosen Sex Chat http @user",1,de,17
Klasse Übung http,0,de,3
Boah ey.... Hoffentlich spielt der beim Derby auch so Scheiße.,2,de,10
Neuer Teilnehmerrekord beim Dresdner Elbeschwimmen – ältester Schwimmer war 86. Zur Seite: http,1,de,13
@user @user compliment. Not criticism.,0,de,5
"Autsch autsch autsch! Sag doch einfach, dass du homophob bist, weil du denkst, dass Homosexuelle keine guten Eltern sein können! #wahlarena",2,de,21
"fraMediale-Preis 2014 ´Digitales Lernen: Reality, Science &amp; Fiction´: Zum einen richtet sich dieser Wettbewerb... http",1,de,15
"#ff @user #ff @user #ff @user #ff @user #ff @user #ff @user Ich verbeuge mich vor dem großen Autor, Chapeaux!",0,de,20
Ultimative Langeweile..... Ich sterbe mooooooah D:,2,de,6
"... #Politik ... Herzspende, amtl. beurkundet, zu Gunsten der Partei. Damit nicht Wort, aber Takt in anderer Hülle weitersCHlägt lägt ägt gt",1,de,22
@user @user ok:),0,de,3
Irgendwie wirken meine Tweets mit diesem Ava sehr unseriös :((((((((,2,de,10
Lieber einen riesigen Mega Hakuhodo Post oder auf zwei aufgeteilt (Blende und sonstige Pinsel)?,1,de,14
Endlich :) Open Suse 13.1 RC ... Wow! Einfach nur WOW! http,0,de,12
"Hmm - Client Tweetdeck funzt es. Weird shit. Naja, dann halt Client.",2,de,12
Michelle Wetzel: Will Smith tauscht Lebenszeit gegen Zeitreise http,1,de,9
@user sieht aber gut aus,0,de,5
Twitch?Dornröschen lass dein BH herunter.,2,de,5
Robin Frijns Trennung von Erfolgs Manager http,1,de,7
"RT @user: Will ihn einfach nur bei mir haben, in seinen Armen liegen, seine Nähe, seine Wärme genießen, seine Liebe spüren.♡",0,de,21
Instagram aufzumachen war keine gute Idee.,2,de,6
@user EE sind aber viel arbeitsintensiver als Dreckschleuderbetrieb. Zählt Klimawandel und Zukunftsperspektiven nichts mehr??,1,de,14
"@user Wunderschön Dani siehst auch so sehr gut aus, küßchen",0,de,10
@user @user *leise wein*,2,de,4
unglaublich. http,1,de,2
😂😂😂 Selten geil !! “@jardinduvin: Was mir bei Frauen am wichtigsten ist: http,0,de,13
@user bringt durchs Telefon nichts...,2,de,5
